Lat;Lon;θ
-8.13042;112.28375;37.88845062
-8.12875;112.28375;37.89106369
-8.12792;112.28375;37.89234161
-8.12792;112.28375;37.89234161
-8.12708;112.28375;37.89340591
-8.12458;112.28292;37.9022522
-8.12375;112.28292;37.90357208
-8.12292;112.28292;37.90487671
-8.12292;112.28292;37.90487671
-8.28542;112.32125;37.38838196
-8.27708;112.31792;37.42873001
-8.27125;112.31792;37.43370056
-8.27042;112.31708;37.4408989
-8.26792;112.31708;37.44468307
-8.26542;112.31625;37.45382309
-8.25708;112.31458;37.47793961
-8.25708;112.31458;37.47793961
-8.25208;112.31292;37.49916077
-8.23125;112.30792;37.5683403
-8.22292;112.30625;37.59154129
-8.21375;112.30458;37.61581421
-8.16292;112.29208;37.78493881
-8.16125;112.29125;37.79264069
-8.16125;112.29125;37.79264069
-8.14458;112.28792;37.83987045
-8.14458;112.28792;37.83987045
-8.14375;112.28792;37.8412323
-8.14292;112.28792;37.84246826
-8.14208;112.28792;37.84373856
-8.14208;112.28708;37.84886551
-8.14125;112.28708;37.85047531
-8.14042;112.28708;37.85182571
-8.12958;112.28458;37.88410568
-8.12708;112.28458;37.88804626
-8.27042;112.31875;37.42952728
-8.26792;112.31792;37.43907547
-8.25708;112.31542;37.4718132
-8.25625;112.31542;37.47317123
-8.25292;112.31458;37.48509216
-8.25208;112.31375;37.49296951
-8.24625;112.31208;37.51541519
-8.23542;112.30958;37.55109024
-8.23125;112.30875;37.56321716
-8.22458;112.30708;37.58406067
-8.22375;112.30708;37.58503342
-8.22375;112.30708;37.58503342
-8.16625;112.29375;37.76827621
-8.16208;112.29292;37.7797966
-8.14542;112.28875;37.83318329
-8.14375;112.28875;37.83600616
-8.14375;112.28875;37.83600616
-8.14292;112.28875;37.8370285
-8.14125;112.28792;37.84514236
-8.14125;112.28792;37.84514236
-8.14042;112.28792;37.84635162
-8.13125;112.28625;37.87072372
-8.13125;112.28625;37.87072372
-8.12958;112.28542;37.87875748
-8.12875;112.28542;37.88005066
-8.12875;112.28542;37.88005066
-8.12792;112.28542;37.88134003
-8.12708;112.28542;37.88246918
-8.12625;112.28542;37.88379288
-8.12625;112.28458;37.88918686
-8.28208;112.32208;37.38776779
-8.27125;112.31958;37.422966
-8.27042;112.31958;37.42427444
-8.26958;112.31958;37.42547607
-8.26958;112.31875;37.43112183
-8.26792;112.31875;37.43364716
-8.26125;112.31708;37.45558548
-8.22542;112.30792;37.57705307
-8.22542;112.30792;37.57705307
-8.22458;112.30792;37.57847977
-8.16625;112.29458;37.76272964
-8.15958;112.29292;37.78323746
-8.14625;112.29042;37.82129288
-8.14542;112.28958;37.82799911
-8.14375;112.28958;37.83058929
-8.14292;112.28958;37.83154678
-8.14292;112.28958;37.83154678
-8.14208;112.28958;37.83290482
-8.14125;112.28875;37.83958435
-8.13375;112.28708;37.86171341
-8.13292;112.28708;37.86291122
-8.13292;112.28708;37.86291122
-8.13208;112.28708;37.86415482
-8.13125;112.28708;37.8653183
-8.13042;112.28708;37.8666954
-8.12875;112.28625;37.87462234
-8.12792;112.28625;37.87582397
-8.12792;112.28625;37.87582397
-8.12542;112.28542;37.88509369
-8.12542;112.28542;37.88509369
-8.27958;112.32208;37.39247131
-8.26958;112.31958;37.42547607
-8.26792;112.31958;37.4283371
-8.26708;112.31958;37.42895508
-8.26375;112.31875;37.43972015
-8.26125;112.31792;37.44945908
-8.22458;112.30875;37.57279968
-8.21292;112.30625;37.60568619
-8.15958;112.29375;37.77814484
-8.14625;112.29125;37.81585312
-8.14542;112.29042;37.82252121
