Lat;Lon;alfa
-8.30625;112.37708;-12.01671
-8.30208;112.37708;-12.01671
-8.29958;112.37625;-12.01671
-8.26875;112.36958;-12.01671
-8.26125;112.36875;-12.01671
-8.26042;112.36792;-12.01671
-8.25958;112.36792;-12.01671
-8.25958;112.36792;-12.01671
-8.25458;112.36708;-12.01671
-8.20792;112.35375;-12.01671
-8.20292;112.35208;-12.01671
-8.20208;112.35208;-12.01671
-8.19208;112.34958;-12.01671
-8.18958;112.34958;-12.01671
-8.17458;112.34625;-12.01671
-8.17458;112.34625;-12.01671
-8.17125;112.34542;-12.01671
-8.16958;112.34458;-12.01671
-8.16958;112.34458;-12.01671
-8.16375;112.34375;-12.01671
-8.14292;112.33875;-12.01671
-8.14208;112.33875;-12.01671
-8.14125;112.33875;-12.01671
-8.14042;112.33875;-12.01671
-8.13875;112.33792;-12.01671
-8.12292;112.33542;-12.01671
-8.12292;112.33542;-12.01671
-8.30292;112.37792;-12.01671
-8.30125;112.37708;-12.01671
-8.30042;112.37708;-12.01671
-8.29958;112.37708;-12.01671
-8.26958;112.37042;-12.01671
-8.26875;112.37042;-12.01671
-8.26875;112.37042;-12.01671
-8.26292;112.36958;-12.01671
-8.26208;112.36958;-12.01671
-8.26125;112.36958;-12.01671
-8.26125;112.36875;-12.01671
-8.25958;112.36875;-12.01671
-8.25875;112.36875;-12.01671
-8.25458;112.36792;-12.01671
-8.23292;112.36042;-12.01671
-8.20875;112.35458;-12.01671
-8.20042;112.35292;-12.01671
-8.20042;112.35292;-12.01671
-8.19208;112.35042;-12.01671
-8.19042;112.35042;-12.01671
-8.18875;112.34958;-12.01671
-8.18875;112.34958;-12.01671
-8.18792;112.34958;-12.01671
-8.18708;112.34958;-12.01671
-8.17375;112.34625;-12.01671
-8.17375;112.34625;-12.01671
-8.17125;112.34625;-12.01671
-8.17125;112.34625;-12.01671
-8.17042;112.34625;-12.01671
-8.16958;112.34542;-12.01671
-8.16958;112.34542;-12.01671
-8.16792;112.34542;-12.01671
-8.16375;112.34458;-12.01671
-8.14375;112.34042;-12.01671
-8.14125;112.33958;-12.01671
-8.13958;112.33958;-12.01671
-8.12292;112.33625;-12.01671
-8.12292;112.33625;-12.01671
-8.29958;112.37792;-12.01671
-8.29542;112.37708;-12.01671
-8.26958;112.37125;-12.01671
-8.26125;112.37042;-12.01671
-8.26042;112.36958;-12.01671
-8.25875;112.36958;-12.01671
-8.25792;112.36958;-12.01671
-8.25792;112.36958;-12.01671
-8.25708;112.36958;-12.01671
-8.25458;112.36875;-12.01671
-8.24542;112.36708;-12.01671
-8.19292;112.35208;-12.01671
-8.18792;112.35042;-12.01671
-8.18708;112.35042;-12.01671
-8.18625;112.35042;-12.01671
-8.18542;112.35042;-12.01671
-8.17208;112.34708;-12.01671
-8.17125;112.34708;-12.01671
-8.16958;112.34625;-12.01671
-8.16875;112.34625;-12.01671
-8.14375;112.34125;-12.01671
-8.14375;112.34125;-12.01671
-8.13958;112.34042;-12.01671
-8.12375;112.33708;-12.01671
-8.12292;112.33708;-12.01671
-8.30458;112.37958;-12.01671
-8.30375;112.37958;-12.01671
-8.30292;112.37958;-12.01671
-8.29792;112.37875;-12.01671
-8.29708;112.37792;-12.01671
-8.29625;112.37792;-12.01671
-8.29625;112.37792;-12.01671
-8.29542;112.37792;-12.01671
-8.26958;112.37208;-12.01671
-8.26958;112.37208;-12.01671
-8.26125;112.37042;-12.01671
-8.25708;112.37042;-12.01671
-8.25708;112.36958;-12.01671
-8.25458;112.36958;-12.01671
-8.24042;112.36458;-12.01671
-8.22542;112.36042;-12.01671
-8.22542;112.36042;-12.01671
-8.19208;112.35208;-12.01671
-8.19042;112.35208;-12.01671
-8.18792;112.35125;-12.01671
-8.18625;112.35125;-12.01671
-8.17125;112.34792;-12.01671
-8.16958;112.34708;-12.01671
-8.14458;112.34208;-12.01671
-8.14375;112.34208;-12.01671
-8.14292;112.34208;-12.01671
-8.13958;112.34125;-12.01671
-8.12875;112.33875;-12.01671
-8.12375;112.33792;-12.01671
-8.12292;112.33792;-12.01671
-8.29542;112.37875;-12.01671
-8.29375;112.37875;-12.01671
-8.29292;112.37875;-12.01671
-8.29292;112.37792;-12.01671
-8.29042;112.37792;-12.01671
-8.28958;112.37792;-12.01671
-8.26875;112.37292;-12.01671
-8.25708;112.37125;-12.01671
-8.25625;112.37042;-12.01671
-8.25625;112.37042;-12.01671
-8.25458;112.37042;-12.01671
-8.19208;112.35292;-12.01671
-8.19042;112.35292;-12.01671
-8.18625;112.35208;-12.01671
-8.18625;112.35208;-12.01671
-8.17958;112.35042;-12.01671
-8.16958;112.34792;-12.01671
-8.14542;112.34292;-12.01671
-8.14542;112.34292;-12.01671
-8.14458;112.34292;-12.01671
-8.14375;112.34292;-12.01671
-8.14292;112.34292;-12.01671
-8.14292;112.34208;-12.01671
-8.14208;112.34208;-12.01671
-8.14125;112.34208;-12.01671
-8.14042;112.34208;-12.01671
-8.14042;112.34208;-12.01671
-8.13958;112.34208;-12.01671
-8.13875;112.34125;-12.01671
-8.12958;112.33958;-12.01671
-8.12875;112.33958;-12.01671
-8.12792;112.33958;-12.01671
-8.12792;112.33958;-12.01671
-8.12708;112.33958;-12.01671
-8.12375;112.33875;-12.01671
-8.12292;112.33875;-12.01671
-8.12292;112.33875;-12.01671
-8.31208;112.38208;-12.01671
-8.26208;112.37292;-12.01671
-8.26125;112.37208;-12.01671
-8.25625;112.37125;-12.01671
-8.25542;112.37125;-12.01671
-8.25542;112.37125;-12.01671
-8.25458;112.37125;-12.01671
-8.25375;112.37125;-12.01671
-8.24542;112.36958;-12.01671
-8.23292;112.36375;-12.01671
-8.22458;112.36125;-12.01671
-8.22375;112.36125;-12.01671
-8.22292;112.36125;-12.01671
-8.20958;112.35792;-12.01671
-8.19375;112.35458;-12.01671
-8.19208;112.35375;-12.01671
-8.19125;112.35375;-12.01671
-8.19042;112.35375;-12.01671
-8.19042;112.35375;-12.01671
-8.17958;112.35125;-12.01671
-8.14292;112.34375;-12.01671
-8.14208;112.34292;-12.01671
-8.14208;112.34292;-12.01671
-8.14125;112.34292;-12.01671
-8.13875;112.34208;-12.01671
-8.13792;112.34208;-12.01671
-8.13708;112.34208;-12.01671
-8.13708;112.34208;-12.01671
-8.13542;112.34208;-12.01671
-8.13458;112.34125;-12.01671
-8.13375;112.34125;-12.01671
-8.12958;112.34042;-12.01671
-8.12958;112.34042;-12.01671
-8.12875;112.34042;-12.01671
-8.12792;112.34042;-12.01671
-8.12708;112.34042;-12.01671
-8.12708;112.34042;-12.01671
-8.12625;112.33958;-12.01671
-8.34292;112.38792;-12.01671
-8.30208;112.38208;-12.01671
-8.29708;112.38125;-12.01671
-8.29458;112.38042;-12.01671
-8.29458;112.38042;-12.01671
-8.29375;112.38042;-12.01671
-8.26125;112.37292;-12.01671
-8.25542;112.37208;-12.01671
-8.25458;112.37208;-12.01671
-8.25458;112.37208;-12.01671
-8.25375;112.37208;-12.01671
-8.24542;112.37042;-12.01671
-8.23208;112.36458;-12.01671
-8.22125;112.36125;-12.01671
-8.22125;112.36125;-12.01671
-8.22042;112.36125;-12.01671
-8.21958;112.36125;-12.01671
-8.21042;112.35875;-12.01671
-8.19292;112.35542;-12.01671
-8.18208;112.35292;-12.01671
-8.17958;112.35208;-12.01671
-8.17875;112.35208;-12.01671
-8.17792;112.35208;-12.01671
-8.13875;112.34292;-12.01671
-8.13792;112.34292;-12.01671
-8.13708;112.34292;-12.01671
-8.13625;112.34292;-12.01671
-8.13625;112.34292;-12.01671
-8.13542;112.34292;-12.01671
-8.13458;112.34292;-12.01671
-8.13375;112.34208;-12.01671
-8.13375;112.34208;-12.01671
-8.12958;112.34125;-12.01671
-8.12792;112.34125;-12.01671
-8.34458;112.38875;-12.01671
-8.34375;112.38875;-12.01671
-8.34292;112.38875;-12.01671
-8.30125;112.38208;-12.01671
-8.30042;112.38208;-12.01671
-8.29125;112.38042;-12.01671
-8.29125;112.38042;-12.01671
-8.29042;112.38042;-12.01671
-8.28958;112.38042;-12.01671
-8.28875;112.38042;-12.01671
-8.28875;112.38042;-12.01671
-8.25458;112.37292;-12.01671
-8.25458;112.37292;-12.01671
-8.24958;112.37208;-12.01671
-8.23292;112.36542;-12.01671
-8.22042;112.36208;-12.01671
-8.21958;112.36208;-12.01671
-8.21042;112.35958;-12.01671
-8.20625;112.35875;-12.01671
-8.20625;112.35875;-12.01671
-8.18208;112.35375;-12.01671
-8.17958;112.35292;-12.01671
-8.17708;112.35208;-12.01671
-8.17625;112.35208;-12.01671
-8.14292;112.34458;-12.01671
-8.13375;112.34292;-12.01671
-8.34292;112.38958;-12.01671
-8.34042;112.38958;-12.01671
-8.30208;112.38292;-12.01671
-8.29958;112.38292;-12.01671
-8.29875;112.38292;-12.01671
-8.28958;112.38125;-12.01671
-8.28792;112.38125;-12.01671
-8.28792;112.38125;-12.01671
-8.26125;112.37542;-12.01671
-8.25375;112.37375;-12.01671
-8.24875;112.37208;-12.01671
-8.24625;112.37208;-12.01671
-8.21125;112.36125;-12.01671
-8.21042;112.36042;-12.01671
-8.19125;112.35625;-12.01671
-8.19125;112.35625;-12.01671
-8.17625;112.35292;-12.01671
-8.17542;112.35292;-12.01671
-8.34458;112.39042;-12.01671
-8.33958;112.38958;-12.01671
-8.30375;112.38458;-12.01671
-8.30208;112.38375;-12.01671
-8.29958;112.38375;-12.01671
-8.29792;112.38375;-12.01671
-8.29708;112.38375;-12.01671
-8.28958;112.38208;-12.01671
-8.28958;112.38208;-12.01671
-8.28708;112.38208;-12.01671
-8.26208;112.37625;-12.01671
-8.25375;112.37458;-12.01671
-8.25292;112.37458;-12.01671
-8.25042;112.37375;-12.01671
-8.24792;112.37292;-12.01671
-8.24792;112.37292;-12.01671
-8.24708;112.37292;-12.01671
-8.24625;112.37292;-12.01671
-8.24542;112.37292;-12.01671
-8.22542;112.36542;-12.01671
-8.21125;112.36208;-12.01671
-8.19958;112.35958;-12.01671
-8.19958;112.35958;-12.01671
-8.19875;112.35958;-12.01671
-8.18875;112.35625;-12.01671
-8.18792;112.35625;-12.01671
-8.18792;112.35625;-12.01671
-8.18208;112.35542;-12.01671
-8.18042;112.35458;-12.01671
-8.17708;112.35375;-12.01671
-8.34458;112.39125;-12.01671
-8.34292;112.39125;-12.01671
-8.30375;112.38542;-12.01671
-8.30042;112.38458;-12.01671
-8.29958;112.38458;-12.01671
-8.28708;112.38292;-12.01671
-8.26625;112.37792;-12.01671
-8.26542;112.37792;-12.01671
-8.26208;112.37708;-12.01671
-8.26208;112.37708;-12.01671
-8.25542;112.37542;-12.01671
-8.25375;112.37542;-12.01671
-8.25292;112.37542;-12.01671
-8.24625;112.37375;-12.01671
-8.24542;112.37375;-12.01671
-8.24458;112.37375;-12.01671
-8.22625;112.36625;-12.01671
-8.22625;112.36625;-12.01671
-8.22542;112.36625;-12.01671
-8.22375;112.36542;-12.01671
-8.22375;112.36542;-12.01671
-8.21125;112.36292;-12.01671
-8.21125;112.36208;-12.01671
-8.20458;112.36125;-12.01671
-8.19958;112.36042;-12.01671
-8.19875;112.36042;-12.01671
-8.19875;112.36042;-12.01671
-8.19708;112.35958;-12.01671
-8.18792;112.35708;-12.01671
-8.18708;112.35708;-12.01671
-8.18708;112.35708;-12.01671
-8.18208;112.35625;-12.01671
-8.18208;112.35625;-12.01671
-8.18042;112.35542;-12.01671
-8.17708;112.35458;-12.01671
-8.17292;112.35375;-12.01671
-8.14375;112.34792;-12.01671
-8.14292;112.34792;-12.01671
-8.14292;112.34708;-12.01671
-8.14208;112.34708;-12.01671
-8.34208;112.39208;-12.01671
-8.34125;112.39208;-12.01671
-8.30375;112.38542;-12.01671
-8.29458;112.38458;-12.01671
-8.28708;112.38292;-12.01671
-8.26375;112.37792;-12.01671
-8.26292;112.37792;-12.01671
-8.26208;112.37792;-12.01671
-8.26125;112.37792;-12.01671
-8.25542;112.37625;-12.01671
-8.25375;112.37625;-12.01671
-8.25375;112.37625;-12.01671
-8.24958;112.37542;-12.01671
-8.24875;112.37542;-12.01671
-8.24875;112.37458;-12.01671
-8.24708;112.37458;-12.01671
-8.24625;112.37458;-12.01671
-8.24625;112.37458;-12.01671
-8.24458;112.37375;-12.01671
-8.24125;112.37292;-12.01671
-8.23542;112.37042;-12.01671
-8.23542;112.37042;-12.01671
-8.23375;112.36958;-12.01671
-8.23375;112.36958;-12.01671
-8.23292;112.36958;-12.01671
-8.22875;112.36792;-12.01671
-8.22792;112.36792;-12.01671
-8.22792;112.36708;-12.01671
-8.22542;112.36708;-12.01671
-8.22542;112.36708;-12.01671
-8.22458;112.36625;-12.01671
-8.22375;112.36625;-12.01671
-8.22292;112.36625;-12.01671
-8.22292;112.36625;-12.01671
-8.22208;112.36625;-12.01671
-8.22125;112.36542;-12.01671
-8.22042;112.36542;-12.01671
-8.22042;112.36542;-12.01671
-8.21958;112.36542;-12.01671
-8.21875;112.36542;-12.01671
-8.21792;112.36542;-12.01671
-8.21792;112.36458;-12.01671
-8.21208;112.36375;-12.01671
-8.21125;112.36375;-12.01671
-8.20458;112.36208;-12.01671
-8.20292;112.36125;-12.01671
-8.20125;112.36125;-12.01671
-8.20042;112.36125;-12.01671
-8.20042;112.36125;-12.01671
-8.19958;112.36125;-12.01671
-8.18292;112.35708;-12.01671
-8.18208;112.35708;-12.01671
-8.18042;112.35625;-12.01671
-8.17958;112.35625;-12.01671
-8.17958;112.35625;-12.01671
-8.17792;112.35625;-12.01671
-8.17708;112.35542;-12.01671
-8.17708;112.35542;-12.01671
-8.17208;112.35458;-12.01671
-8.16542;112.35292;-12.01671
-8.16458;112.35292;-12.01671
-8.14375;112.34875;-12.01671
-8.14292;112.34875;-12.01671
-8.14292;112.34792;-12.01671
-8.14208;112.34792;-12.01671
-8.14042;112.34792;-12.01671
-8.14042;112.34792;-12.01671
-8.33625;112.39208;-12.01671
-8.33625;112.39208;-12.01671
-8.29292;112.38542;-12.01671
-8.28625;112.38375;-12.01671
-8.28125;112.38292;-12.01671
-8.28042;112.38292;-12.01671
-8.27958;112.38292;-12.01671
-8.27958;112.38292;-12.01671
-8.27792;112.38292;-12.01671
-8.27708;112.38208;-12.01671
-8.27708;112.38208;-12.01671
-8.27458;112.38208;-12.01671
-8.26875;112.38042;-12.01671
-8.26208;112.37875;-12.01671
-8.25958;112.37792;-12.01671
-8.25792;112.37792;-12.01671
-8.25542;112.37708;-12.01671
-8.25542;112.37708;-12.01671
-8.25292;112.37708;-12.01671
-8.24792;112.37542;-12.01671
-8.24708;112.37542;-12.01671
-8.24625;112.37542;-12.01671
-8.23292;112.37042;-12.01671
-8.23208;112.36958;-12.01671
-8.23125;112.36958;-12.01671
-8.23125;112.36958;-12.01671
-8.22958;112.36875;-12.01671
-8.22875;112.36875;-12.01671
-8.22542;112.36792;-12.01671
-8.22208;112.36708;-12.01671
-8.22208;112.36708;-12.01671
-8.21875;112.36625;-12.01671
-8.21792;112.36542;-12.01671
-8.21708;112.36542;-12.01671
-8.21292;112.36458;-12.01671
-8.21292;112.36458;-12.01671
-8.21208;112.36458;-12.01671
-8.20542;112.36292;-12.01671
-8.20458;112.36292;-12.01671
-8.18542;112.35875;-12.01671
-8.18458;112.35792;-12.01671
-8.18375;112.35792;-12.01671
-8.18375;112.35792;-12.01671
-8.18292;112.35792;-12.01671
-8.17792;112.35708;-12.01671
-8.17625;112.35625;-12.01671
-8.17542;112.35625;-12.01671
-8.17125;112.35542;-12.01671
-8.16458;112.35375;-12.01671
-8.14458;112.34958;-12.01671
-8.14458;112.34958;-12.01671
-8.14375;112.34958;-12.01671
-8.14292;112.34875;-12.01671
-8.14208;112.34875;-12.01671
-8.14208;112.34875;-12.01671
-8.14125;112.34875;-12.01671
-8.14042;112.34875;-12.01671
-8.13958;112.34875;-12.01671
-8.13958;112.34875;-12.01671
-8.13875;112.34792;-12.01671
-8.13792;112.34792;-12.01671
-8.13708;112.34792;-12.01671
-8.13708;112.34792;-12.01671
-8.13625;112.34792;-12.01671
-8.33542;112.39292;-12.01671
-8.33542;112.39292;-12.01671
-8.30542;112.38792;-12.01671
-8.30458;112.38792;-12.01671
-8.30458;112.38792;-12.01671
-8.29958;112.38708;-12.01671
-8.29208;112.38625;-12.01671
-8.29125;112.38542;-12.01671
-8.29125;112.38542;-12.01671
-8.28042;112.38375;-12.01671
-8.27625;112.38292;-12.01671
-8.27625;112.38292;-12.01671
-8.26958;112.38125;-12.01671
-8.25375;112.37792;-12.01671
-8.25292;112.37792;-12.01671
-8.25208;112.37708;-12.01671
-8.25208;112.37708;-12.01671
-8.24708;112.37625;-12.01671
-8.22958;112.36958;-12.01671
-8.22542;112.36875;-12.01671
-8.21292;112.36542;-12.01671
-8.21208;112.36542;-12.01671
-8.21208;112.36542;-12.01671
-8.21042;112.36458;-12.01671
-8.20958;112.36458;-12.01671
-8.20958;112.36458;-12.01671
-8.20875;112.36458;-12.01671
-8.20625;112.36375;-12.01671
-8.20542;112.36375;-12.01671
-8.18542;112.35958;-12.01671
-8.18542;112.35958;-12.01671
-8.18458;112.35875;-12.01671
-8.18375;112.35875;-12.01671
-8.18292;112.35875;-12.01671
-8.18292;112.35875;-12.01671
-8.18125;112.35875;-12.01671
-8.18042;112.35792;-12.01671
-8.17792;112.35792;-12.01671
-8.17792;112.35708;-12.01671
-8.17625;112.35708;-12.01671
-8.17542;112.35708;-12.01671
-8.17542;112.35708;-12.01671
-8.17125;112.35625;-12.01671
-8.14542;112.35042;-12.01671
-8.14458;112.35042;-12.01671
-8.14375;112.35042;-12.01671
-8.14375;112.35042;-12.01671
-8.14292;112.34958;-12.01671
-8.14208;112.34958;-12.01671
-8.14125;112.34958;-12.01671
-8.14125;112.34958;-12.01671
-8.14042;112.34958;-12.01671
-8.13958;112.34958;-12.01671
-8.13875;112.34958;-12.01671
-8.13875;112.34875;-12.01671
-8.13792;112.34875;-12.01671
-8.13708;112.34875;-12.01671
-8.13625;112.34875;-12.01671
-8.13625;112.34875;-12.01671
-8.31792;112.39042;-12.01671
-8.31708;112.39042;-12.01671
-8.31708;112.39042;-12.01671
-8.30375;112.38792;-12.01671
-8.29958;112.38792;-12.01671
-8.28708;112.38625;-12.01671
-8.28042;112.38458;-12.01671
-8.28042;112.38458;-12.01671
-8.27958;112.38458;-12.01671
-8.27542;112.38375;-12.01671
-8.27542;112.38375;-12.01671
-8.26375;112.38125;-12.01671
-8.26292;112.38042;-12.01671
-8.25875;112.37958;-12.01671
-8.25292;112.37875;-12.01671
-8.25208;112.37792;-12.01671
-8.25125;112.37792;-12.01671
-8.25042;112.37792;-12.01671
-8.24958;112.37792;-12.01671
-8.24958;112.37792;-12.01671
-8.24875;112.37708;-12.01671
-8.24792;112.37708;-12.01671
-8.24708;112.37708;-12.01671
-8.24708;112.37708;-12.01671
-8.24625;112.37708;-12.01671
-8.22542;112.36958;-12.01671
-8.22292;112.36875;-12.01671
-8.22292;112.36875;-12.01671
-8.21792;112.36708;-12.01671
-8.21208;112.36625;-12.01671
-8.18375;112.35958;-12.01671
-8.18292;112.35958;-12.01671
-8.18208;112.35958;-12.01671
-8.18208;112.35958;-12.01671
-8.18125;112.35875;-12.01671
-8.18042;112.35875;-12.01671
-8.17875;112.35875;-12.01671
-8.17792;112.35875;-12.01671
-8.17625;112.35792;-12.01671
-8.17542;112.35792;-12.01671
-8.14542;112.35125;-12.01671
-8.14458;112.35125;-12.01671
-8.14292;112.35125;-12.01671
-8.14292;112.35042;-12.01671
-8.14208;112.35042;-12.01671
-8.14125;112.35042;-12.01671
-8.14042;112.35042;-12.01671
-8.14042;112.35042;-12.01671
-8.13958;112.35042;-12.01671
-8.13875;112.34958;-12.01671
-8.13792;112.34958;-12.01671
-8.13792;112.34958;-12.01671
-8.13708;112.34958;-12.01671
-8.13625;112.34958;-12.01671
-8.13542;112.34958;-12.01671
-8.13542;112.34958;-12.01671
-8.13458;112.34875;-12.01671
-8.13292;112.34875;-12.01671
-8.31292;112.39042;-12.01671
-8.29542;112.38792;-12.01671
-8.29375;112.38792;-12.01671
-8.28708;112.38708;-12.01671
-8.27542;112.38458;-12.01671
-8.26375;112.38208;-12.01671
-8.26292;112.38208;-12.01671
-8.25875;112.38042;-12.01671
-8.25375;112.37958;-12.01671
-8.24625;112.37792;-12.01671
-8.24625;112.37792;-12.01671
-8.22542;112.37042;-12.01671
-8.22292;112.36958;-12.01671
-8.21292;112.36708;-12.01671
-8.18375;112.36042;-12.01671
-8.18125;112.36042;-12.01671
-8.18125;112.35958;-12.01671
-8.18042;112.35958;-12.01671
-8.17875;112.35958;-12.01671
-8.17625;112.35875;-12.01671
-8.17625;112.35875;-12.01671
-8.16208;112.35542;-12.01671
-8.16208;112.35542;-12.01671
-8.14542;112.35208;-12.01671
-8.14458;112.35208;-12.01671
-8.14458;112.35208;-12.01671
-8.14375;112.35208;-12.01671
-8.14292;112.35208;-12.01671
-8.14208;112.35125;-12.01671
-8.14125;112.35125;-12.01671
-8.14042;112.35125;-12.01671
-8.13875;112.35042;-12.01671
-8.13792;112.35042;-12.01671
-8.13708;112.35042;-12.01671
-8.13708;112.35042;-12.01671
-8.13625;112.35042;-12.01671
-8.13542;112.35042;-12.01671
-8.13458;112.34958;-12.01671
-8.13375;112.34958;-12.01671
-8.13292;112.34958;-12.01671
-8.31792;112.39208;-12.01671
-8.31625;112.39208;-12.01671
-8.31542;112.39208;-12.01671
-8.31542;112.39208;-12.01671
-8.31458;112.39208;-12.01671
-8.31292;112.39125;-12.01671
-8.29958;112.38958;-12.01671
-8.29292;112.38875;-12.01671
-8.29208;112.38875;-12.01671
-8.28958;112.38792;-12.01671
-8.28875;112.38792;-12.01671
-8.28625;112.38708;-12.01671
-8.27542;112.38542;-12.01671
-8.27458;112.38542;-12.01671
-8.27458;112.38542;-12.01671
-8.27208;112.38458;-12.01671
-8.27208;112.38458;-12.01671
-8.27125;112.38458;-12.01671
-8.27042;112.38458;-12.01671
-8.26708;112.38375;-12.01671
-8.26708;112.38375;-12.01671
-8.26458;112.38292;-12.01671
-8.26375;112.38292;-12.01671
-8.22542;112.37125;-12.01671
-8.22292;112.37042;-12.01671
-8.21708;112.36875;-12.01671
-8.21708;112.36875;-12.01671
-8.21292;112.36792;-12.01671
-8.21208;112.36792;-12.01671
-8.18458;112.36208;-12.01671
-8.18375;112.36125;-12.01671
-8.18292;112.36125;-12.01671
-8.18125;112.36125;-12.01671
-8.18042;112.36042;-12.01671
-8.17958;112.36042;-12.01671
-8.17875;112.36042;-12.01671
-8.17792;112.36042;-12.01671
-8.17708;112.35958;-12.01671
-8.17625;112.35958;-12.01671
-8.17625;112.35958;-12.01671
-8.16208;112.35625;-12.01671
-8.16042;112.35625;-12.01671
-8.15958;112.35625;-12.01671
-8.15875;112.35625;-12.01671
-8.14625;112.35292;-12.01671
-8.14542;112.35292;-12.01671
-8.14292;112.35208;-12.01671
-8.14208;112.35208;-12.01671
-8.14125;112.35208;-12.01671
-8.14125;112.35208;-12.01671
-8.14042;112.35208;-12.01671
-8.13958;112.35208;-12.01671
-8.13875;112.35125;-12.01671
-8.13792;112.35125;-12.01671
-8.13708;112.35125;-12.01671
-8.13708;112.35125;-12.01671
-8.13625;112.35125;-12.01671
-8.13542;112.35125;-12.01671
-8.13458;112.35042;-12.01671
-8.13458;112.35042;-12.01671
-8.31458;112.39208;-12.01671
-8.31208;112.39208;-12.01671
-8.29958;112.39042;-12.01671
-8.29375;112.38958;-12.01671
-8.28875;112.38875;-12.01671
-8.28875;112.38875;-12.01671
-8.28625;112.38792;-12.01671
-8.28625;112.38792;-12.01671
-8.28542;112.38792;-12.01671
-8.28375;112.38792;-12.01671
-8.28375;112.38792;-12.01671
-8.27875;112.38625;-12.01671
-8.27708;112.38625;-12.01671
-8.27625;112.38625;-12.01671
-8.27625;112.38625;-12.01671
-8.27208;112.38542;-12.01671
-8.27125;112.38542;-12.01671
-8.27042;112.38542;-12.01671
-8.26875;112.38542;-12.01671
-8.26375;112.38375;-12.01671
-8.24542;112.37958;-12.01671
-8.22792;112.37292;-12.01671
-8.22708;112.37208;-12.01671
-8.22625;112.37208;-12.01671
-8.22542;112.37208;-12.01671
-8.22292;112.37125;-12.01671
-8.22292;112.37125;-12.01671
-8.22125;112.37125;-12.01671
-8.21625;112.36958;-12.01671
-8.21625;112.36958;-12.01671
-8.21375;112.36875;-12.01671
-8.21375;112.36875;-12.01671
-8.21292;112.36875;-12.01671
-8.18458;112.36208;-12.01671
-8.18375;112.36208;-12.01671
-8.18292;112.36208;-12.01671
-8.18208;112.36208;-12.01671
-8.18125;112.36208;-12.01671
-8.18042;112.36125;-12.01671
-8.17875;112.36125;-12.01671
-8.17792;112.36125;-12.01671
-8.17792;112.36042;-12.01671
-8.17708;112.36042;-12.01671
-8.16208;112.35708;-12.01671
-8.15958;112.35708;-12.01671
-8.15875;112.35708;-12.01671
-8.14625;112.35375;-12.01671
-8.14625;112.35375;-12.01671
-8.14542;112.35375;-12.01671
-8.13958;112.35208;-12.01671
-8.13458;112.35125;-12.01671
-8.13375;112.35125;-12.01671
-8.13375;112.35125;-12.01671
-8.13292;112.35125;-12.01671
-8.31708;112.39375;-12.01671
-8.31625;112.39375;-12.01671
-8.30042;112.39125;-12.01671
-8.28708;112.38875;-12.01671
-8.28542;112.38875;-12.01671
-8.28542;112.38875;-12.01671
-8.28458;112.38875;-12.01671
-8.27208;112.38625;-12.01671
-8.26958;112.38625;-12.01671
-8.26875;112.38625;-12.01671
-8.26792;112.38542;-12.01671
-8.25375;112.38208;-12.01671
-8.25292;112.38208;-12.01671
-8.21875;112.37125;-12.01671
-8.21375;112.36958;-12.01671
-8.21292;112.36958;-12.01671
-8.21292;112.36958;-12.01671
-8.18375;112.36292;-12.01671
-8.18375;112.36292;-12.01671
-8.18208;112.36292;-12.01671
-8.18208;112.36292;-12.01671
-8.18042;112.36208;-12.01671
-8.17958;112.36208;-12.01671
-8.17958;112.36208;-12.01671
-8.17875;112.36208;-12.01671
-8.17708;112.36125;-12.01671
-8.16292;112.35875;-12.01671
-8.16208;112.35792;-12.01671
-8.15958;112.35792;-12.01671
-8.15958;112.35792;-12.01671
-8.15875;112.35708;-12.01671
-8.13458;112.35208;-12.01671
-8.13375;112.35208;-12.01671
-8.13292;112.35208;-12.01671
-8.13292;112.35208;-12.01671
-8.31708;112.39458;-12.01671
-8.31625;112.39458;-12.01671
-8.31542;112.39458;-12.01671
-8.28708;112.39042;-12.01671
-8.28625;112.38958;-12.01671
-8.28542;112.38958;-12.01671
-8.28458;112.38958;-12.01671
-8.26792;112.38625;-12.01671
-8.26708;112.38625;-12.01671
-8.26708;112.38625;-12.01671
-8.26458;112.38542;-12.01671
-8.25292;112.38292;-12.01671
-8.22458;112.37375;-12.01671
-8.22458;112.37375;-12.01671
-8.21375;112.37042;-12.01671
-8.21292;112.37042;-12.01671
-8.21208;112.37042;-12.01671
-8.21208;112.37042;-12.01671
-8.21125;112.37042;-12.01671
-8.18458;112.36458;-12.01671
-8.18375;112.36375;-12.01671
-8.18208;112.36375;-12.01671
-8.18042;112.36292;-12.01671
-8.17958;112.36292;-12.01671
-8.17875;112.36292;-12.01671
-8.17875;112.36292;-12.01671
-8.17708;112.36208;-12.01671
-8.17125;112.36125;-12.01671
-8.17125;112.36125;-12.01671
-8.16292;112.35958;-12.01671
-8.16042;112.35875;-12.01671
-8.15958;112.35875;-12.01671
-8.15875;112.35875;-12.01671
-8.15875;112.35792;-12.01671
-8.13292;112.35292;-12.01671
-8.12458;112.35125;-12.01671
-8.30875;112.39375;-12.01671
-8.28708;112.39125;-12.01671
-8.28625;112.39042;-12.01671
-8.27125;112.38792;-12.01671
-8.26875;112.38792;-12.01671
-8.26458;112.38708;-12.01671
